center,left,right,steering,throttle,brake,speed
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_088.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_088.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_088.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_161.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_161.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_161.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_234.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_234.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_234.jpg,0,1,0,30.19027
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_308.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_308.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_308.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_384.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_384.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_384.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_458.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_458.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_458.jpg,0.1,1,0,30.1876
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_531.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_531.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_531.jpg,0.25,1,0,30.17474
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_604.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_604.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_604.jpg,0,1,0,30.18992
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_677.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_677.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_677.jpg,0,1,0,30.18948
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_751.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_751.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_751.jpg,0,1,0,30.19013
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_825.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_825.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_825.jpg,0,1,0,30.19022
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_901.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_901.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_901.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_14_976.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_14_976.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_14_976.jpg,0,1,0,30.19027
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_049.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_049.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_049.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_124.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_124.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_124.jpg,-0.05,1,0,30.18971
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_197.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_197.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_197.jpg,0,1,0,30.18823
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_275.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_275.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_275.jpg,0,1,0,30.19022
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_342.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_342.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_342.jpg,0,1,0,30.19025
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_413.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_413.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_413.jpg,0,1,0,30.19062
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_486.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_486.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_486.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_557.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_557.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_557.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_627.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_627.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_627.jpg,0,1,0,30.19046
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_697.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_697.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_697.jpg,0,1,0,30.19027
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_767.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_767.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_767.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_839.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_839.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_839.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_910.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_910.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_910.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_15_983.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_15_983.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_15_983.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_054.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_054.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_054.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_125.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_125.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_125.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_195.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_195.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_195.jpg,0,1,0,30.19026
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_266.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_266.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_266.jpg,0,1,0,30.19035
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_337.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_337.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_337.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_408.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_408.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_408.jpg,0,1,0,30.19025
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_480.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_480.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_480.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_551.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_551.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_551.jpg,-0.15,1,0,30.18423
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_623.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_623.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_623.jpg,0,1,0,30.19101
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_694.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_694.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_694.jpg,0,1,0,30.18998
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_764.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_764.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_764.jpg,0,1,0,30.19051
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_834.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_834.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_834.jpg,0,1,0,30.19025
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_905.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_905.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_905.jpg,-0.05,1,0,30.18985
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_16_973.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_16_973.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_16_973.jpg,-0.2,1,0,30.18037
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_043.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_043.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_043.jpg,-0.4,1,0,30.15785
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_110.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_110.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_110.jpg,-0.5500001,1,0,30.13952
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_186.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_186.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_186.jpg,0,1,0,30.18646
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_262.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_262.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_262.jpg,0,1,0,30.18955
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_336.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_336.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_336.jpg,0,1,0,30.19008
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_412.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_412.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_412.jpg,0,1,0,30.19024
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_488.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_488.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_488.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_562.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_562.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_562.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_635.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_635.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_635.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_711.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_711.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_711.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_787.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_787.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_787.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_854.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_854.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_854.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_921.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_921.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_921.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_17_989.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_17_989.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_17_989.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_058.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_058.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_058.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_133.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_133.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_133.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_203.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_203.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_203.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_276.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_276.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_276.jpg,0,1,0,30.19023
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_349.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_349.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_349.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_421.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_421.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_421.jpg,0,1,0,30.19031
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_494.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_494.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_494.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_565.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_565.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_565.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_635.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_635.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_635.jpg,0,1,0,30.19032
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_707.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_707.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_707.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_778.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_778.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_778.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_850.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_850.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_850.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_923.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_923.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_923.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_18_993.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_18_993.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_18_993.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_068.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_068.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_068.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_143.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_143.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_143.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_214.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_214.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_214.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_284.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_284.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_284.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_353.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_353.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_353.jpg,0,1,0,30.19062
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_425.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_425.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_425.jpg,0,1,0,30.1903
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_495.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_495.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_495.jpg,0,1,0,30.19024
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_567.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_567.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_567.jpg,0,1,0,30.19044
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_639.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_639.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_639.jpg,0,1,0,30.19028
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_711.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_711.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_711.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_785.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_785.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_785.jpg,0,1,0,30.19029
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_856.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_856.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_856.jpg,0,1,0,30.19027
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_19_928.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_19_928.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_19_928.jpg,-0.2,1,0,30.17986
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_001.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_001.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_001.jpg,-0.4,1,0,30.15754
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_075.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_075.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_075.jpg,0,1,0,30.1876
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_149.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_149.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_149.jpg,0,1,0,30.18931
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_218.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_218.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_218.jpg,0,1,0,30.19011
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_289.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_289.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_289.jpg,0,1,0,30.19024
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_363.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_363.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_363.jpg,0,1,0,30.19034
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_437.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_437.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_437.jpg,0,1,0,30.19033
C:\Users\helpdesk\Documents\MouraeGui\IMG\center_2018_05_22_15_47_20_512.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\left_2018_05_22_15_47_20_512.jpg,C:\Users\helpdesk\Documents\MouraeGui\IMG\right_2018_05_22_15_47_20_512.jpg,0,1,0,30.19029
